0.111155 0.001484 1
0.112652 0.001497 1
0.114162 0.001510 1
0.115686 0.001524 1
0.117223 0.001537 1
0.118775 0.001551 1
0.120341 0.001566 1
0.121921 0.001580 1
0.123516 0.001595 1
0.125126 0.001610 1
0.126751 0.001625 1
0.128392 0.001641 1
0.130050 0.001657 1
0.131723 0.001673 1
0.133413 0.001690 1
0.135120 0.001707 1
0.136845 0.001724 1
0.138587 0.001742 1
0.140347 0.001760 1
0.142125 0.001779 1
0.143923 0.001797 1
0.145740 0.001817 1
0.147576 0.001836 1
0.149433 0.001856 1
0.151310 0.001877 1
0.153208 0.001898 1
0.155127 0.001920 1
0.157069 0.001941 1
0.159033 0.001964 1
0.161019 0.001987 1
0.163030 0.002010 1
0.165065 0.002035 1
0.167124 0.002059 1
0.169208 0.002084 1
0.171319 0.002110 1
0.173456 0.002137 1
0.175620 0.002164 1
0.177812 0.002192 1
0.180032 0.002221 1
0.182282 0.002250 1
0.184562 0.002280 1
0.186873 0.002311 1
0.189216 0.002343 1
0.191591 0.002375 1
0.193999 0.002409 1
0.196443 0.002443 1
0.198921 0.002479 1
0.201436 0.002515 1
0.203988 0.002552 1
0.206579 0.002591 1
0.209210 0.002631 1
0.211882 0.002672 1
0.214595 0.002714 1
0.217353 0.002757 1
0.220155 0.002802 1
0.223003 0.002848 1
0.225899 0.002896 1
0.228845 0.002946 1
0.231842 0.002997 1
0.234891 0.003049 1
0.237995 0.003104 1
0.241156 0.003161 1
0.244375 0.003219 1
0.247655 0.003280 1
0.250998 0.003343 1
0.254406 0.003408 1
0.257883 0.003476 1
0.261429 0.003547 1
0.265050 0.003620 1
0.268746 0.003697 1
0.272522 0.003776 1
0.276381 0.003859 1
0.280327 0.003945 1
0.284362 0.004036 1
0.288493 0.004130 1
0.292722 0.004229 1
0.297054 0.004333 1
0.301495 0.004441 1
0.306050 0.004555 1
0.310725 0.004675 1
0.315525 0.004800 1
0.320458 0.004933 1
0.325531 0.005073 1
0.330752 0.005221 1
0.336129 0.005377 1
0.341672 0.005543 1
0.347391 0.005719 1
0.353298 0.005906 1
0.359403 0.006106 1
0.365722 0.006319 1
0.372269 0.006547 1
0.379061 0.006792 1
0.386117 0.007056 1
0.393457 0.007340 1
0.401105 0.007648 1
0.409089 0.007984 1
0.417438 0.008349 1
0.426188 0.008750 1
0.435378 0.009190 1
0.445054 0.009676 1
0.455265 0.010211 1
0.466062 0.010796 1
0.477484 0.011422 1
0.489538 0.012054 1
0.502156 0.012618 1
0.515179 0.013023 1
0.528410 0.013231 1
0.541701 0.013291 1
0.554979 0.013278 1
0.568221 0.013242 1
0.581425 0.013204 1
0.594597 0.013172 1
0.607743 0.013146 1
0.620870 0.013127 1
0.633982 0.013112 1
0.647082 0.013100 1
0.660173 0.013091 1
0.673256 0.013083 1
0.686333 0.013077 1
0.699406 0.013072 1
0.712473 0.013068 1
0.725537 0.013064 1
0.738597 0.013060 1
0.751653 0.013056 1
0.764706 0.013053 1
0.777755 0.013050 1
0.790802 0.013046 1
0.803845 0.013043 1
0.816885 0.013040 1
0.829921 0.013037 1
0.842955 0.013034 1
0.855986 0.013031 1
0.869013 0.013027 1
0.882037 0.013024 1
0.895058 0.013021 1
0.908076 0.013018 1
0.921091 0.013015 1
0.934102 0.013012 1
0.947111 0.013008 1
0.960116 0.013005 1
0.973118 0.013002 1
0.986117 0.012999 1
0.999112 0.012996 1
1.012105 0.012992 1
1.025094 0.012989 1
1.038080 0.012986 1
1.051062 0.012983 1
1.064042 0.012979 1
1.077018 0.012976 1
1.089990 0.012973 1
1.102960 0.012969 1
1.115926 0.012966 1
1.128888 0.012963 1
1.141848 0.012959 1
1.154804 0.012956 1
1.167756 0.012953 1
1.180706 0.012949 1
1.193652 0.012946 1
1.206594 0.012942 1
1.219533 0.012939 1
1.232469 0.012936 1
1.245401 0.012932 1
1.258330 0.012929 1
1.271255 0.012925 1
1.284177 0.012922 1
1.297095 0.012918 1
1.310010 0.012915 1
1.322921 0.012911 1
1.335829 0.012908 1
1.348733 0.012904 1
1.361634 0.012901 1
1.374531 0.012897 1
1.387425 0.012894 1
1.400315 0.012890 1
1.413201 0.012886 1
1.426084 0.012883 1
1.438964 0.012879 1
1.451839 0.012876 1
1.464711 0.012872 1
1.477579 0.012868 1
1.490444 0.012865 1
1.503305 0.012861 1
1.516162 0.012857 1
1.529016 0.012854 1
1.541866 0.012850 1
1.554712 0.012846 1
1.567555 0.012842 1
1.580393 0.012839 1
1.593228 0.012835 1
1.606060 0.012831 1
1.618887 0.012827 1
1.631711 0.012824 1
1.644530 0.012820 1
1.657346 0.012816 1
1.670159 0.012812 1
1.682967 0.012808 1
1.695771 0.012804 1
1.708572 0.012801 1
1.721369 0.012797 1
1.734161 0.012793 1
1.746950 0.012789 1
1.759735 0.012785 1
1.772516 0.012781 1
1.785294 0.012777 1
1.798067 0.012773 1
1.810836 0.012769 1
1.823601 0.012765 1
1.836362 0.012761 1
1.849120 0.012757 1
1.861873 0.012753 1
1.874622 0.012749 1
1.887367 0.012745 1
1.900108 0.012741 1
1.912845 0.012737 1
1.925578 0.012733 1
1.938307 0.012729 1
1.951032 0.012725 1
1.963752 0.012721 1
1.976469 0.012716 1
1.989181 0.012712 1
2.001889 0.012708 1
2.014593 0.012704 1
2.027293 0.012700 1
2.039988 0.012696 1
2.052680 0.012691 1
2.065367 0.012687 1
2.078050 0.012683 1
2.090728 0.012679 1
2.103403 0.012674 1
2.116073 0.012670 1
2.128739 0.012666 1
2.141400 0.012662 1
2.154058 0.012657 1
2.166710 0.012653 1
2.179359 0.012649 1
2.192003 0.012644 1
2.204643 0.012640 1
2.217278 0.012635 1
2.229909 0.012631 1
2.242536 0.012627 1
2.255158 0.012622 1
2.267776 0.012618 1
2.280389 0.012613 1
2.292998 0.012609 1
2.305603 0.012604 1
2.318203 0.012600 1
2.330798 0.012595 1
2.343389 0.012591 1
2.355975 0.012586 1
2.368557 0.012582 1
2.381134 0.012577 1
2.393707 0.012573 1
2.406275 0.012568 1
2.418839 0.012564 1
2.431397 0.012559 1
2.443952 0.012554 1
2.456501 0.012550 1
2.469046 0.012545 1
2.481587 0.012540 1
2.494122 0.012536 1
2.506653 0.012531 1
2.519180 0.012526 1
2.531701 0.012522 1
2.544218 0.012517 1
2.556730 0.012512 1
2.569237 0.012507 1
2.581740 0.012503 1
2.594238 0.012498 1
2.606730 0.012493 1
2.619219 0.012488 1
2.631702 0.012483 1
2.644180 0.012478 1
2.656654 0.012474 1
2.669123 0.012469 1
2.681587 0.012464 1
2.694046 0.012459 1
2.706500 0.012454 1
2.718949 0.012449 1
2.731393 0.012444 1
2.743832 0.012439 1
2.756267 0.012434 1
2.768696 0.012429 1
2.781120 0.012424 1
2.793540 0.012419 1
2.805954 0.012414 1
2.818363 0.012409 1
2.830767 0.012404 1
2.843167 0.012399 1
2.855561 0.012394 1
2.867950 0.012389 1
2.880334 0.012384 1
2.892713 0.012379 1
2.905086 0.012374 1
2.917455 0.012369 1
2.929818 0.012363 1
2.942176 0.012358 1
2.954530 0.012353 1
2.966877 0.012348 1
2.979220 0.012343 1
2.991558 0.012337 1
3.003890 0.012332 1
3.016217 0.012327 1
3.028538 0.012322 1
3.040855 0.012316 1
3.053166 0.012311 1
3.065472 0.012306 1
3.077772 0.012301 1
3.090068 0.012295 1
3.102357 0.012290 1
3.114642 0.012284 1
3.126921 0.012279 1
3.139195 0.012274 1
3.151463 0.012268 1
3.163726 0.012263 1
3.175984 0.012258 1
3.188236 0.012252 1
3.200482 0.012247 1
3.212723 0.012241 1
3.224959 0.012236 1
3.237189 0.012230 1
3.249414 0.012225 1
3.261633 0.012219 1
3.273847 0.012214 1
3.286055 0.012208 1
3.298258 0.012203 1
3.310455 0.012197 1
3.322646 0.012191 1
3.334832 0.012186 1
3.347012 0.012180 1
3.359187 0.012175 1
3.371356 0.012169 1
3.383519 0.012163 1
3.395676 0.012158 1
3.407828 0.012152 1
3.419975 0.012146 1
3.432115 0.012141 1
3.444250 0.012135 1
3.456379 0.012129 1
3.468503 0.012123 1
3.480620 0.012118 1
3.492732 0.012112 1
3.504838 0.012106 1
3.516939 0.012100 1
3.529033 0.012095 1
3.541122 0.012089 1
3.553205 0.012083 1
3.565282 0.012077 1
3.577353 0.012071 1
3.589418 0.012065 1
3.601478 0.012059 1
3.613531 0.012054 1
3.625579 0.012048 1
3.637621 0.012042 1
3.649656 0.012036 1
3.661686 0.012030 1
3.673710 0.012024 1
3.685728 0.012018 1
3.697740 0.012012 1
3.709746 0.012006 1
3.721746 0.012000 1
3.733740 0.011994 1
3.745728 0.011988 1
3.757710 0.011982 1
3.769686 0.011976 1
3.781655 0.011970 1
3.793619 0.011964 1
3.805577 0.011958 1
3.817528 0.011952 1
3.829474 0.011945 1
3.841413 0.011939 1
3.853346 0.011933 1
3.865273 0.011927 1
3.877194 0.011921 1
3.889108 0.011915 1
3.901017 0.011908 1
3.912919 0.011902 1
3.924815 0.011896 1
3.936705 0.011890 1
3.948589 0.011884 1
3.960466 0.011877 1
3.972338 0.011871 1
3.984203 0.011865 1
3.996061 0.011859 1
4.007914 0.011852 1
4.019760 0.011846 1
4.031599 0.011840 1
4.043433 0.011833 1
4.055260 0.011827 1
4.067081 0.011821 1
4.078895 0.011814 1
4.090703 0.011808 1
4.102505 0.011802 1
4.114301 0.011795 1
4.126090 0.011789 1
4.137872 0.011783 1
4.149648 0.011776 1
4.161418 0.011770 1
4.173182 0.011763 1
4.184938 0.011757 1
4.196689 0.011750 1
4.208433 0.011744 1
4.220170 0.011738 1
4.231902 0.011731 1
4.243626 0.011725 1
4.255344 0.011718 1
4.267056 0.011712 1
4.278761 0.011705 1
4.290459 0.011699 1
4.302152 0.011692 1
4.313837 0.011685 1
4.325516 0.011679 1
4.337188 0.011672 1
4.348854 0.011666 1
4.360513 0.011659 1
4.372166 0.011653 1
4.383812 0.011646 1
4.395452 0.011639 1
4.407085 0.011633 1
4.418711 0.011626 1
4.430330 0.011620 1
4.441943 0.011613 1
4.453550 0.011606 1
4.465149 0.011600 1
4.476742 0.011593 1
4.488329 0.011586 1
4.499909 0.011580 1
4.511482 0.011573 1
4.523048 0.011566 1
4.534608 0.011560 1
4.546161 0.011553 1
4.557707 0.011546 1
4.569246 0.011540 1
4.580779 0.011533 1
4.592305 0.011526 1
4.603825 0.011519 1
4.615337 0.011513 1
4.626843 0.011506 1
4.638342 0.011499 1
4.649835 0.011492 1
4.661320 0.011486 1
4.672799 0.011479 1
4.684271 0.011472 1
4.695737 0.011465 1
4.707195 0.011459 1
4.718647 0.011452 1
4.730092 0.011445 1
4.741530 0.011438 1
4.752961 0.011431 1
4.764386 0.011425 1
4.775804 0.011418 1
4.787214 0.011411 1
4.798619 0.011404 1
4.810016 0.011397 1
4.821406 0.011390 1
4.832790 0.011384 1
4.844167 0.011377 1
4.855536 0.011370 1
4.866899 0.011363 1
4.878256 0.011356 1
4.889605 0.011349 1
4.900948 0.011343 1
4.912283 0.011336 1
4.923612 0.011329 1
4.934934 0.011322 1
4.946249 0.011315 1
4.957557 0.011308 1
4.968859 0.011301 1
4.980153 0.011294 1
4.991441 0.011288 1
5.002722 0.011281 1
5.013995 0.011274 1
5.025262 0.011267 1
5.036523 0.011260 1
5.047776 0.011253 1
5.059022 0.011246 1
5.070262 0.011240 1
5.081494 0.011233 1
5.092720 0.011226 1
5.103939 0.011219 1
5.115151 0.011212 1
5.126356 0.011205 1
5.137555 0.011198 1
5.148746 0.011191 1
5.159931 0.011185 1
5.171108 0.011178 1
5.182279 0.011171 1
5.193443 0.011164 1
5.204600 0.011157 1
5.215751 0.011150 1
5.226894 0.011143 1
5.238031 0.011137 1
5.249161 0.011130 1
5.260283 0.011123 1
5.271400 0.011116 1
5.282509 0.011109 1
5.293611 0.011102 1
5.304707 0.011096 1
5.315796 0.011089 1
5.326877 0.011082 1
5.337953 0.011075 1
5.349021 0.011068 1
5.360083 0.011062 1
5.371137 0.011055 1
5.382185 0.011048 1
5.393227 0.011041 1
5.404261 0.011034 1
5.415289 0.011028 1
5.426310 0.011021 1
5.437324 0.011014 1
5.448331 0.011007 1
5.459332 0.011001 1
5.470326 0.010994 1
5.481313 0.010987 1
5.492294 0.010981 1
5.503268 0.010974 1
5.514235 0.010967 1
5.525196 0.010961 1
5.536149 0.010954 1
5.547097 0.010947 1
5.558037 0.010941 1
5.568971 0.010934 1
5.579899 0.010927 1
5.590819 0.010921 1
5.601734 0.010914 1
5.612641 0.010908 1
5.623542 0.010901 1
5.634437 0.010895 1
5.645325 0.010888 1
5.656206 0.010881 1
5.667081 0.010875 1
5.677950 0.010869 1
5.688812 0.010862 1
5.699668 0.010856 1
5.710517 0.010849 1
5.721359 0.010843 1
5.732196 0.010836 1
5.743026 0.010830 1
5.753849 0.010824 1
5.764667 0.010817 1
5.775478 0.010811 1
5.786282 0.010805 1
5.797081 0.010798 1
5.807873 0.010792 1
5.818659 0.010786 1
5.829438 0.010780 1
5.840212 0.010773 1
5.850979 0.010767 1
5.861740 0.010761 1
5.872495 0.010755 1
5.883244 0.010749 1
5.893987 0.010743 1
5.904724 0.010737 1
5.915455 0.010731 1
5.926180 0.010725 1
5.936899 0.010719 1
5.947612 0.010713 1
5.958319 0.010707 1
5.969020 0.010701 1
5.979715 0.010695 1
5.990405 0.010690 1
6.001088 0.010684 1
6.011766 0.010678 1
6.022439 0.010672 1
6.033105 0.010667 1
6.043766 0.010661 1
6.054421 0.010655 1
6.065071 0.010650 1
6.075715 0.010644 1
6.086354 0.010639 1
6.096987 0.010633 1
6.107615 0.010628 1
6.118238 0.010622 1
6.128855 0.010617 1
6.139466 0.010612 1
6.150073 0.010606 1
6.160674 0.010601 1
6.171270 0.010596 1
6.181861 0.010591 1
6.192447 0.010586 1
6.203028 0.010581 1
6.213604 0.010576 1
6.224175 0.010571 1
6.234740 0.010566 1
6.245302 0.010561 1
6.255858 0.010556 1
6.266409 0.010552 1
6.276956 0.010547 1
6.287499 0.010542 1
6.298036 0.010538 1
6.308569 0.010533 1
6.319098 0.010529 1
6.329622 0.010524 1
6.340142 0.010520 1
6.350658 0.010516 1
6.361169 0.010511 1
6.371676 0.010507 1
6.382179 0.010503 1
6.392678 0.010499 1
6.403173 0.010495 1
6.413664 0.010491 1
6.424151 0.010487 1
6.434635 0.010483 1
6.445114 0.010480 1
6.455591 0.010476 1
6.466063 0.010473 1
6.476532 0.010469 1
6.486998 0.010466 1
6.497460 0.010462 1
6.507919 0.010459 1
6.518375 0.010456 1
6.528828 0.010453 1
6.539278 0.010450 1
6.549725 0.010447 1
6.560169 0.010444 1
6.570610 0.010441 1
6.581049 0.010439 1
6.591485 0.010436 1
6.601919 0.010434 1
6.612350 0.010431 1
6.622779 0.010429 1
6.633206 0.010427 1
6.643631 0.010425 1
6.654054 0.010423 1
6.664475 0.010421 1
6.674894 0.010419 1
6.685311 0.010418 1
6.695727 0.010416 1
6.706142 0.010415 1
6.716555 0.010413 1
6.726967 0.010412 1
6.737378 0.010411 1
6.747788 0.010410 1
6.758197 0.010409 1
6.768605 0.010408 1
6.779013 0.010408 1
6.789421 0.010407 1
6.799827 0.010407 1
6.810234 0.010407 1
6.820641 0.010407 1
6.831047 0.010407 1
6.841454 0.010407 1
6.851861 0.010407 1
6.862269 0.010408 1
6.872677 0.010408 1
6.883086 0.010409 1
6.893496 0.010410 1
6.903907 0.010411 1
6.914319 0.010412 1
6.924733 0.010414 1
6.935148 0.010415 1
6.945565 0.010417 1
6.955983 0.010419 1
6.966404 0.010421 1
6.976826 0.010423 1
6.987251 0.010425 1
6.997679 0.010427 1
7.008109 0.010430 1
7.018542 0.010433 1
7.028978 0.010436 1
7.039417 0.010439 1
7.049859 0.010442 1
7.060305 0.010446 1
7.070754 0.010449 1
7.081207 0.010453 1
7.091664 0.010457 1
7.102126 0.010461 1
7.112591 0.010466 1
7.123061 0.010470 1
7.133536 0.010475 1
7.144016 0.010480 1
7.154500 0.010485 1
7.164990 0.010490 1
7.175485 0.010495 1
7.185986 0.010500 1
7.196492 0.010506 1
7.207003 0.010512 1
7.217521 0.010518 1
7.228045 0.010524 1
7.238574 0.010530 1
7.249110 0.010536 1
7.259653 0.010542 1
7.270201 0.010549 1
7.280757 0.010555 1
7.291318 0.010562 1
7.301887 0.010568 1
7.312462 0.010575 1
7.323044 0.010582 1
7.333632 0.010589 1
7.344227 0.010595 1
7.354829 0.010602 1
7.365438 0.010608 1
7.376053 0.010615 1
7.386674 0.010621 1
7.397302 0.010628 1
7.407936 0.010634 1
7.418576 0.010640 1
7.429221 0.010645 1
7.439872 0.010651 1
7.450528 0.010656 1
7.461189 0.010661 1
7.471854 0.010665 1
7.482523 0.010669 1
7.493196 0.010673 1
7.503872 0.010676 1
7.514549 0.010678 1
7.525229 0.010680 1
7.535910 0.010681 1
7.546590 0.010681 1
7.557271 0.010680 1
7.567949 0.010679 1
7.578626 0.010676 1
7.589299 0.010673 1
7.599967 0.010668 1
7.610629 0.010662 1
7.621285 0.010655 1
7.631932 0.010647 1
7.642569 0.010637 1
7.653196 0.010626 1
7.663809 0.010613 1
7.674408 0.010599 1
7.684991 0.010583 1
7.695555 0.010565 1
7.706100 0.010545 1
7.716623 0.010523 1
7.727123 0.010499 1
7.737596 0.010473 1
7.748041 0.010445 1
7.758455 0.010414 1
7.768837 0.010382 1
7.779183 0.010346 1
7.789492 0.010309 1
7.799761 0.010269 1
7.809987 0.010226 1
7.820169 0.010181 1
7.830302 0.010134 1
7.840386 0.010084 1
7.850418 0.010032 1
7.860395 0.009977 1
7.870315 0.009920 1
7.880176 0.009861 1
7.889976 0.009800 1
7.899713 0.009737 1
7.909384 0.009672 1
7.918989 0.009605 1
7.928526 0.009537 1
7.937993 0.009467 1
7.947388 0.009396 1
7.956712 0.009324 1
7.965963 0.009251 1
7.975140 0.009177 1
7.984243 0.009103 1
7.993271 0.009028 1
8.002224 0.008953 1
8.011102 0.008878 1
8.019904 0.008802 1
8.028631 0.008727 1
8.037283 0.008652 1
8.045860 0.008577 1
8.054363 0.008503 1
8.062792 0.008429 1
8.071148 0.008356 1
8.079431 0.008283 1
8.087642 0.008211 1
8.095781 0.008139 1
8.103850 0.008069 1
8.111849 0.007999 1
8.119779 0.007930 1
8.127641 0.007862 1
8.135435 0.007794 1
8.143163 0.007728 1
8.150826 0.007663 1
8.158424 0.007598 1
8.165958 0.007534 1
8.173430 0.007472 1
8.180839 0.007410 1
8.188188 0.007349 1
8.195477 0.007289 1
8.202706 0.007230 1
8.209878 0.007171 1
8.216992 0.007114 1
8.224049 0.007057 1
8.231051 0.007002 1
8.237998 0.006947 1
8.244891 0.006893 1
8.251731 0.006840 1
8.258518 0.006788 1
8.265254 0.006736 1
8.271940 0.006685 1
8.278575 0.006635 1
8.285160 0.006586 1
8.291698 0.006537 1
8.298187 0.006489 1
8.304629 0.006442 1
8.311025 0.006396 1
8.317374 0.006350 1
8.323679 0.006304 1
8.329939 0.006260 1
8.336155 0.006216 1
8.342327 0.006172 1
8.348457 0.006130 1
8.354544 0.006087 1
8.360590 0.006046 1
8.366594 0.006004 1
8.372557 0.005963 1
8.378480 0.005923 1
8.384364 0.005883 1
8.390208 0.005844 1
8.396013 0.005805 1
8.401779 0.005766 1
8.407507 0.005728 1
8.413198 0.005690 1
8.418851 0.005653 1
8.424467 0.005616 1
8.430046 0.005579 1
8.435588 0.005542 1
8.441094 0.005506 1
8.446565 0.005470 1
8.451999 0.005434 1
8.457398 0.005399 1
8.462761 0.005363 1
8.468089 0.005328 1
8.473382 0.005293 1
8.478640 0.005258 1
8.483863 0.005223 1
8.489052 0.005188 1
8.494205 0.005153 1
8.499324 0.005119 1
8.504408 0.005084 1
8.509457 0.005049 1
8.514471 0.005014 1
8.519451 0.004980 1
8.524396 0.004945 1
8.529306 0.004910 1
8.534181 0.004875 1
8.539020 0.004840 1
8.543825 0.004804 1
8.548594 0.004769 1
8.553327 0.004733 1
8.558025 0.004698 1
8.562687 0.004662 1
8.567313 0.004626 1
8.571903 0.004590 1
8.576456 0.004554 1
8.580973 0.004517 1
8.585454 0.004481 1
8.589898 0.004444 1
8.594305 0.004407 1
8.598675 0.004370 1
8.603009 0.004333 1
8.607305 0.004296 1
8.611564 0.004259 1
8.615786 0.004222 1
8.619971 0.004185 1
8.624119 0.004148 1
8.628230 0.004111 1
8.632304 0.004074 1
8.636341 0.004037 1
8.640341 0.004000 1
8.644305 0.003963 1
8.648232 0.003927 1
8.652122 0.003891 1
8.655977 0.003854 1
8.659795 0.003818 1
8.663578 0.003783 1
8.667325 0.003747 1
8.671037 0.003712 1
8.674714 0.003677 1
8.678357 0.003642 1
8.681965 0.003608 1
8.685539 0.003574 1
8.689079 0.003540 1
8.692586 0.003507 1
8.696060 0.003474 1
8.699502 0.003441 1
8.702911 0.003409 1
8.706288 0.003377 1
8.709633 0.003346 1
8.712948 0.003314 1
8.716232 0.003284 1
8.719485 0.003253 1
8.722708 0.003223 1
8.725902 0.003194 1
8.729066 0.003164 1
8.732201 0.003135 1
8.735308 0.003107 1
8.738387 0.003079 1
8.741438 0.003051 1
8.744461 0.003024 1
8.747458 0.002997 1
8.750428 0.002970 1
8.753372 0.002944 1
8.756290 0.002918 1
8.759182 0.002892 1
8.762049 0.002867 1
8.764891 0.002842 1
8.767709 0.002818 1
8.770503 0.002794 1
8.773273 0.002770 1
8.776019 0.002746 1
8.778743 0.002723 1
8.781443 0.002701 1
8.784121 0.002678 1
8.786777 0.002656 1
8.789411 0.002634 1
8.792024 0.002613 1
8.794615 0.002591 1
8.797186 0.002570 1
8.799735 0.002550 1
8.802265 0.002529 1
8.804774 0.002509 1
8.807264 0.002490 1
8.809734 0.002470 1
8.812185 0.002451 1
8.814617 0.002432 1
8.817031 0.002413 1
8.819426 0.002395 1
8.821802 0.002377 1
8.824161 0.002359 1
8.826503 0.002341 1
8.828827 0.002324 1
8.831133 0.002307 1
8.833423 0.002290 1
8.835697 0.002273 1
8.837953 0.002257 1
8.840194 0.002241 1
8.842419 0.002225 1
8.844628 0.002209 1
8.846821 0.002193 1
8.848999 0.002178 1
8.851162 0.002163 1
8.853310 0.002148 1
8.855444 0.002134 1
8.857563 0.002119 1
8.859668 0.002105 1
8.861759 0.002091 1
8.863836 0.002077 1
8.865899 0.002063 1
8.867949 0.002050 1
8.869985 0.002037 1
8.872009 0.002024 1
8.874019 0.002011 1
8.876017 0.001998 1
8.878003 0.001985 1
8.879976 0.001973 1
8.881937 0.001961 1
8.883886 0.001949 1
8.885823 0.001937 1
8.887748 0.001926 1
8.889663 0.001914 1
8.891565 0.001903 1
8.893457 0.001892 1
8.895338 0.001881 1
8.897208 0.001870 1
8.899067 0.001859 1
8.900916 0.001849 1
8.902755 0.001839 1
8.904583 0.001829 1
8.906402 0.001819 1
8.908211 0.001809 1
8.910010 0.001799 1
8.911799 0.001790 1
8.913580 0.001780 1
8.915351 0.001771 1
8.917113 0.001762 1
8.918866 0.001753 1
8.920611 0.001744 1
8.922346 0.001736 1
8.924074 0.001727 1
8.925793 0.001719 1
8.927504 0.001711 1
8.929207 0.001703 1
8.930903 0.001695 1
8.932590 0.001688 1
8.934270 0.001680 1
8.935943 0.001673 1
8.937608 0.001665 1
8.939266 0.001658 1
8.940918 0.001651 1
8.942562 0.001644 1
8.944200 0.001638 1
8.945831 0.001631 1
8.947456 0.001625 1
8.949075 0.001619 1
8.950687 0.001612 1
8.952293 0.001606 1
8.953894 0.001601 1
8.955489 0.001595 1
8.957078 0.001589 1
8.958662 0.001584 1
8.960241 0.001579 1
8.961814 0.001573 1
8.963382 0.001568 1
8.964946 0.001563 1
8.966505 0.001559 1
8.968059 0.001554 1
8.969608 0.001549 1
8.971153 0.001545 1
8.972694 0.001541 1
8.974230 0.001537 1
8.975763 0.001533 1
8.977292 0.001529 1
8.978816 0.001525 1
8.980338 0.001521 1
8.981855 0.001518 1
8.983369 0.001514 1
8.984880 0.001511 1
8.986388 0.001508 1
8.987892 0.001504 1
8.989393 0.001501 1
8.990892 0.001498 1
8.992387 0.001496 1
8.993880 0.001493 1
8.995370 0.001490 1
8.996858 0.001488 1
8.998343 0.001485 1
8.999825 0.001483 1
9.001306 0.001480 1
9.002784 0.001478 1
9.004260 0.001476 1
9.005734 0.001474 1
9.007206 0.001472 1
9.008675 0.001470 1
9.010143 0.001468 1
9.011608 0.001465 1
9.013071 0.001463 1
9.014532 0.001460 1
9.015989 0.001458 1
9.017444 0.001455 1
9.018895 0.001451 1
9.020341 0.001447 1
9.021783 0.001441 1
9.023218 0.001435 1
9.024646 0.001428 1
9.026066 0.001419 1
9.027475 0.001409 1
9.028873 0.001398 1
9.030258 0.001385 1
9.031629 0.001371 1
9.032983 0.001355 1
9.034321 0.001338 1
9.035641 0.001320 1
9.036943 0.001302 1
9.038226 0.001283 1
9.039490 0.001264 1
9.040735 0.001245 1
9.041961 0.001226 1
9.043168 0.001208 1
9.044358 0.001189 1
9.045530 0.001172 1
9.046685 0.001155 1
9.047823 0.001138 1
9.048945 0.001123 1
9.050053 0.001107 1
9.051145 0.001093 1
9.052224 0.001078 1
9.053288 0.001065 1
9.054340 0.001052 1
9.055379 0.001039 1
9.056406 0.001027 1
